Timestamp,Import,Export,Production,Consumption
2/20/2016 23:00,455.23,0,0,455.23
2/20/2016 23:30,345.12,0,0,345.12
2/21/2016 0:00,146.37,0,0,146.37
2/21/2016 0:30,111.28,0,0,111.28
2/21/2016 1:00,213,0,0,213
2/21/2016 1:30,217.11,0,0,217.11
2/21/2016 2:00,204.57,0,0,204.57
2/21/2016 2:30,292.71,0,0,292.71
2/21/2016 3:00,109.6,0,0,109.6
2/21/2016 3:30,69.67,0,0,69.67
2/21/2016 4:00,246.92,0,0,246.92
2/21/2016 4:30,139.99,0,0,139.99
2/21/2016 5:00,254.56,0,0,254.56
2/21/2016 5:30,197.26,0,0,197.26
2/21/2016 6:00,126,0,0,126
2/21/2016 6:30,148.64,0,0,148.64
2/21/2016 7:00,68.07,0.41,8.28,75.94
2/21/2016 7:30,145.89,44.94,126.44,227.39
2/21/2016 8:00,0.26,213.84,312.91,99.33
2/21/2016 8:30,0,565.26,651.23,85.97
2/21/2016 9:00,10.17,108.33,383.53,285.37
2/21/2016 9:30,0.26,182.5,237.55,55.31
2/21/2016 10:00,60.69,326.07,603.11,337.73
2/21/2016 10:30,144.44,565.94,1067.1,645.6
2/21/2016 11:00,0.01,1562.7,1961.5,398.81
2/21/2016 11:30,214.45,163.3,458.33,509.48
2/21/2016 12:00,10.42,681.05,960.15,289.52
2/21/2016 12:30,299.95,46.36,233.83,487.42
2/21/2016 13:00,3271.4,0,19.76,3291.16
2/21/2016 13:30,908.23,0,49.28,957.51
2/21/2016 14:00,51.51,25,235.5,262.01
2/21/2016 14:30,0.18,545.63,667.92,122.47
2/21/2016 15:00,1.18,441.21,614.55,174.52
2/21/2016 15:30,25.55,389.58,727.28,363.25
2/21/2016 16:00,62.53,232.83,500.45,330.15
2/21/2016 16:30,100.38,23.27,128.97,206.08
2/21/2016 17:00,288.15,0,74.17,362.32
2/21/2016 17:30,181.95,0,3.44,185.39
2/21/2016 18:00,336.47,0,0,336.47
2/21/2016 18:30,728.45,0,0,728.45
2/21/2016 19:00,895.64,0,0,895.64
2/21/2016 19:30,697.73,0,0,697.73
2/21/2016 20:00,878.91,0,0,878.91
2/21/2016 20:30,691.47,0,0,691.47
2/21/2016 21:00,1045.5,0,0,1045.5
2/21/2016 21:30,872.08,0,0,872.08
2/21/2016 22:00,703.45,0,0,703.45
2/21/2016 22:30,764.08,0,0,764.08
2/21/2016 23:00,703.37,0,0,703.37
2/21/2016 23:30,499.15,0,0,499.15
2/22/2016 0:00,526.77,0,0,526.77
2/22/2016 0:30,478.58,0,0,478.58
2/22/2016 1:00,341.53,0,0,341.53
2/22/2016 1:30,523.36,0,0,523.36
2/22/2016 2:00,516.94,0,0,516.94
2/22/2016 2:30,371.76,0,0,371.76
2/22/2016 3:00,377.72,0,0,377.72
2/22/2016 3:30,349.93,0,0,349.93
2/22/2016 4:00,239.05,0,0,239.05
2/22/2016 4:30,210.88,0,0,210.88
2/22/2016 5:00,394.71,0,0,394.71
2/22/2016 5:30,68.51,0,0,68.51
2/22/2016 6:00,122.89,0,0,122.89
2/22/2016 6:30,181.92,0,0,181.92
2/22/2016 7:00,231.9,0,11.94,243.84
2/22/2016 7:30,181.63,0,56.5,238.13
2/22/2016 8:00,315.49,1.29,213.17,527.37
2/22/2016 8:30,144.46,18.49,316.68,442.65
2/22/2016 9:00,0.01,175.57,249.15,73.59
2/22/2016 9:30,30.89,62.94,336.55,304.5
2/22/2016 10:00,0,396.02,429.9,33.88
2/22/2016 10:30,0.03,297.97,403.6,105.66
2/22/2016 11:00,612.39,223.83,985.36,1373.92
2/22/2016 11:30,1115.8,104.53,1948.5,2959.77
2/22/2016 12:00,724.84,1114.5,2273.1,1883.44
2/22/2016 12:30,0.01,2224.3,2635.1,410.81
2/22/2016 13:00,0,2336.1,2675,338.9
2/22/2016 13:30,0,2357,2627.9,270.9
2/22/2016 14:00,13,1731.3,2084.9,366.6
2/22/2016 14:30,743.18,143.81,2280.2,2879.57
2/22/2016 15:00,411.18,805.87,2029.9,1635.21
2/22/2016 15:30,0,1108.4,1572.7,464.3
2/22/2016 16:00,5.69,400.17,935.26,540.78
2/22/2016 16:30,178.2,17.06,165.68,326.82
2/22/2016 17:00,348.76,0,80.32,429.08
2/22/2016 17:30,664.2,0,24.39,688.59
2/22/2016 18:00,355.09,0,0,355.09
2/22/2016 18:30,584.82,0,0,584.82
2/22/2016 19:00,649.61,0,0,649.61
2/22/2016 19:30,1014.8,0,0,1014.8
2/22/2016 20:00,956.55,0,0,956.55
2/22/2016 20:30,942.39,0,0,942.39
2/22/2016 21:00,1114.5,0,0,1114.5
2/22/2016 21:30,827.92,0,0,827.92
2/22/2016 22:00,629.82,0,0,629.82
2/22/2016 22:30,759.98,0,0,759.98
2/22/2016 23:00,671.24,0,0,671.24
2/22/2016 23:30,468.46,0,0,468.46
2/23/2016 0:00,489.43,0,0,489.43
2/23/2016 0:30,490.66,0,0,490.66
2/23/2016 1:00,372.5,0,0,372.5
2/23/2016 1:30,196.94,0,0,196.94
2/23/2016 2:00,256.92,0,0,256.92
2/23/2016 2:30,484.62,0,0,484.62
2/23/2016 3:00,300.88,0,0,300.88
2/23/2016 3:30,274.2,0,0,274.2
2/23/2016 4:00,308.48,0,0,308.48
2/23/2016 4:30,234.83,0,0,234.83
2/23/2016 5:00,170.09,0,0,170.09
2/23/2016 5:30,229.29,0,0,229.29
2/23/2016 6:00,367.35,0,0,367.35
2/23/2016 6:30,269.15,0,0,269.15
2/23/2016 7:00,302.3,0,26.13,328.43
2/23/2016 7:30,239.52,0,97.25,336.77
2/23/2016 8:00,206.51,5.81,218.18,418.88
2/23/2016 8:30,40.95,456.31,732.38,317.02
2/23/2016 9:00,0,1023.1,1291.8,268.7
2/23/2016 9:30,0,1232.7,1694.4,461.7
2/23/2016 10:00,256.57,983.48,1916.4,1189.49
2/23/2016 10:30,818.49,145.8,2105.8,2778.49
2/23/2016 11:00,451.38,476.08,2216.7,2192
2/23/2016 11:30,330.61,698.05,2295.3,1927.86
2/23/2016 12:00,257.92,819.35,2315.5,1754.07
2/23/2016 12:30,205.78,855.04,2321.4,1672.14
2/23/2016 13:00,0.87,1954.9,2283.2,329.17
2/23/2016 13:30,0,1755.2,2114.8,359.6
2/23/2016 14:00,0,1733.2,1922.6,189.4
2/23/2016 14:30,0,1473.6,1753.6,280
2/23/2016 15:00,36.53,1183.3,1535.6,388.83
2/23/2016 15:30,495.41,455.7,1212.7,1252.41
2/23/2016 16:00,0.4,561.53,892.41,331.28
2/23/2016 16:30,43.91,135.05,597.28,506.14
2/23/2016 17:00,147.61,9.07,106.9,245.44
2/23/2016 17:30,390.39,0,5.63,396.02
2/23/2016 18:00,717.69,0,0,717.69
2/23/2016 18:30,677.2,0,0,677.2
2/23/2016 19:00,899.36,0,0,899.36
2/23/2016 19:30,983.91,0,0,983.91
2/23/2016 20:00,875.4,0,0,875.4
2/23/2016 20:30,868.33,0,0,868.33
2/23/2016 21:00,753.66,0,0,753.66
2/23/2016 21:30,672.3,0,0,672.3
2/23/2016 22:00,470.34,0,0,470.34
2/23/2016 22:30,430.84,0,0,430.84
2/23/2016 23:00,689.2,0,0,689.2
2/23/2016 23:30,426.85,0,0,426.85
2/24/2016 0:00,404.27,0,0,404.27
2/24/2016 0:30,597.45,0,0,597.45
2/24/2016 1:00,541.27,0,0,541.27
2/24/2016 1:30,413.15,0,0,413.15
2/24/2016 2:00,476.21,0,0,476.21
2/24/2016 2:30,575.67,0,0,575.67
2/24/2016 3:00,538.88,0,0,538.88
2/24/2016 3:30,561.68,0,0,561.68
2/24/2016 4:00,577.15,0,0,577.15
2/24/2016 4:30,315.45,0,0,315.45
2/24/2016 5:00,61.47,0,0,61.47
2/24/2016 5:30,235.4,0,0,235.4
2/24/2016 6:00,84.58,0,0,84.58
2/24/2016 6:30,33.11,0,0,33.11
2/24/2016 7:00,18.71,0.04,29.57,48.24
2/24/2016 7:30,190.46,4.77,82.68,268.37
2/24/2016 8:00,0,232.14,263.18,31.04
2/24/2016 8:30,0,718.16,761.52,43.36
2/24/2016 9:00,0.12,1073.6,1338.6,265.12
2/24/2016 9:30,0,1555,1724.1,169.1
2/24/2016 10:00,0,1700.9,1917.1,216.2
2/24/2016 10:30,0,1810.3,2064.2,253.9
2/24/2016 11:00,52.48,574.09,2187.3,1665.69
2/24/2016 11:30,770.81,393.92,2257,2633.89
2/24/2016 12:00,79.24,715.78,2296.5,1659.96
2/24/2016 12:30,87.83,1224.6,2291.7,1154.93
2/24/2016 13:00,345.98,550.57,2277.2,2072.61
2/24/2016 13:30,2.67,1650.7,2103.4,455.37
2/24/2016 14:00,2.43,936.93,1438.7,504.2
2/24/2016 14:30,0,1057.1,1348.2,291.1
2/24/2016 15:00,0,1204.9,1566.3,361.4
2/24/2016 15:30,0,815.13,1217.8,402.67
2/24/2016 16:00,6.81,229.37,608.74,386.18
2/24/2016 16:30,22.64,97.04,595.29,520.89
2/24/2016 17:00,272.28,0,214.01,486.29
2/24/2016 17:30,526.77,0,56.64,583.41
2/24/2016 18:00,453.81,0,0,453.81
2/24/2016 18:30,466.88,0,0,466.88
2/24/2016 19:00,576.38,0,0,576.38
2/24/2016 19:30,924.04,0,0,924.04
2/24/2016 20:00,1668.9,0,0,1668.9
2/24/2016 20:30,761.66,0,0,761.66
2/24/2016 21:00,502.46,0,0,502.46
2/24/2016 21:30,446.18,0,0,446.18
2/24/2016 22:00,614.78,0,0,614.78
2/24/2016 22:30,513.5,0,0,513.5
2/24/2016 23:00,557.47,0,0,557.47
2/24/2016 23:30,494,0,0,494
2/25/2016 0:00,456.01,0,0,456.01
2/25/2016 0:30,2850.2,0,0,2850.2
2/25/2016 1:00,3397.2,0,0,3397.2
2/25/2016 1:30,2392.1,0,0,2392.1
2/25/2016 2:00,415.65,0,0,415.65
2/25/2016 2:30,598.44,0,0,598.44
2/25/2016 3:00,493.39,0,0,493.39
2/25/2016 3:30,589.55,0,0,589.55
2/25/2016 4:00,404.05,0,0,404.05
2/25/2016 4:30,418.51,0,0,418.51
2/25/2016 5:00,357.26,0,0,357.26
2/25/2016 5:30,104.74,0,0,104.74
2/25/2016 6:00,71.3,0,0,71.3
2/25/2016 6:30,68.83,0,0,68.83
2/25/2016 7:00,177.59,0,55.06,232.65
2/25/2016 7:30,20.98,33.63,97.67,85.02
2/25/2016 8:00,0.14,110.32,165.65,55.47
2/25/2016 8:30,22.23,410.77,613.71,225.17
2/25/2016 9:00,29.34,551.18,691.22,169.38
2/25/2016 9:30,6.19,880.91,1226.5,351.78
2/25/2016 10:00,0,1607.4,2029.6,422.2
2/25/2016 10:30,0,1700.2,2114.5,414.3
2/25/2016 11:00,3.74,1659.5,2062.6,406.84
2/25/2016 11:30,1402.6,378.47,2120.8,3144.93
2/25/2016 12:00,1095.7,371.96,2228,2951.74
2/25/2016 12:30,964.45,391.18,2270.6,2843.87
2/25/2016 13:00,474.35,755.31,2228.4,1947.44
2/25/2016 13:30,295.48,919.06,2069.8,1446.22
2/25/2016 14:00,428.81,799.53,1954.8,1584.08
2/25/2016 14:30,286.13,873.06,1748.5,1161.57
2/25/2016 15:00,0.05,903.2,1343.5,440.35
2/25/2016 15:30,73.53,382.21,882.1,573.42
2/25/2016 16:00,0,460.1,877.78,417.68
2/25/2016 16:30,9.59,243.65,558.46,324.4
2/25/2016 17:00,208.01,3.37,156.03,360.67
2/25/2016 17:30,425.66,0,10.37,436.03
2/25/2016 18:00,296.73,0,0,296.73
2/25/2016 18:30,424.66,0,0,424.66
2/25/2016 19:00,495.11,0,0,495.11
2/25/2016 19:30,1201.1,0,0,1201.1
2/25/2016 20:00,1217.3,0,0,1217.3
2/25/2016 20:30,710.46,0,0,710.46
2/25/2016 21:00,640.91,0,0,640.91
2/25/2016 21:30,741.46,0,0,741.46
2/25/2016 22:00,507.06,0,0,507.06
2/25/2016 22:30,478,0,0,478
2/25/2016 23:00,668.71,0,0,668.71
2/25/2016 23:30,645.06,0,0,645.06
2/26/2016 0:00,296.07,0,0,296.07
2/26/2016 0:30,324.7,0,0,324.7
2/26/2016 1:00,473.49,0,0,473.49
2/26/2016 1:30,381.44,0,0,381.44
2/26/2016 2:00,402.4,0,0,402.4
2/26/2016 2:30,536.41,0,0,536.41
2/26/2016 3:00,452.72,0,0,452.72
2/26/2016 3:30,122.33,0,0,122.33
2/26/2016 4:00,106.15,0,0,106.15
2/26/2016 4:30,403.62,0,0,403.62
2/26/2016 5:00,273.14,0,0,273.14
2/26/2016 5:30,443.64,0,0,443.64
2/26/2016 6:00,385.21,0,0,385.21
2/26/2016 6:30,143.66,0,0,143.66
2/26/2016 7:00,81,1.39,37.84,117.45
2/26/2016 7:30,43.77,23.93,99.82,119.66
2/26/2016 8:00,51.38,130.97,263.89,184.3
2/26/2016 8:30,0.16,632.86,763.89,131.19
2/26/2016 9:00,0,1197.3,1294.9,97.6
2/26/2016 9:30,304.1,799.31,1664.9,1169.69
2/26/2016 10:00,14.39,1525.2,1889.1,378.29
2/26/2016 10:30,0,1746.5,2066.1,319.6
2/26/2016 11:00,9.28,1527.6,2179.7,661.38
2/26/2016 11:30,0,1897.4,2290.9,393.5
2/26/2016 12:00,0.06,1738.1,2326,587.96
2/26/2016 12:30,26.39,1035.7,2296.4,1287.09
2/26/2016 13:00,298.54,565.73,2262.2,1995.01
2/26/2016 13:30,0.01,1821.8,2103.6,281.81
2/26/2016 14:00,0,1789.1,1944.8,155.7
2/26/2016 14:30,0,1262.1,1802,539.9
2/26/2016 15:00,0,1144.8,1574.7,429.9
2/26/2016 15:30,0,981.22,1279.6,298.38
2/26/2016 16:00,0.37,436.24,931.52,495.65
2/26/2016 16:30,10.17,282.97,644.43,371.63
2/26/2016 17:00,324.47,0.01,137.61,462.07
2/26/2016 17:30,692.28,0,0.29,692.57
2/26/2016 18:00,614.47,0,0,614.47
2/26/2016 18:30,579.14,0,0,579.14
2/26/2016 19:00,480.02,0,0,480.02
2/26/2016 19:30,959.31,0,0,959.31
2/26/2016 20:00,811.37,0,0,811.37
2/26/2016 20:30,624.2,0,0,624.2
2/26/2016 21:00,733.33,0,0,733.33
2/26/2016 21:30,771.68,0,0,771.68
2/26/2016 22:00,789.04,0,0,789.04
2/26/2016 22:30,686.5,0,0,686.5
2/26/2016 23:00,849.97,0,0,849.97
2/26/2016 23:30,548.39,0,0,548.39
2/27/2016 0:00,671.96,0,0,671.96
2/27/2016 0:30,834.81,0,0,834.81
2/27/2016 1:00,657.73,0,0,657.73
2/27/2016 1:30,461.51,0,0,461.51
2/27/2016 2:00,465.68,0,0,465.68
2/27/2016 2:30,500.73,0,0,500.73
2/27/2016 3:00,455.09,0,0,455.09
2/27/2016 3:30,684.93,0,0,684.93
2/27/2016 4:00,512.89,0,0,512.89
2/27/2016 4:30,516.37,0,0,516.37
2/27/2016 5:00,348.17,0,0,348.17
2/27/2016 5:30,231.53,0,0,231.53
2/27/2016 6:00,199.15,0,0,199.15
2/27/2016 6:30,87.51,0,0,87.51
2/27/2016 7:00,261.93,2.48,13.42,272.87
2/27/2016 7:30,20.87,29.14,85.3,77.03
2/27/2016 8:00,23.57,237.17,306,92.4
2/27/2016 8:30,433.28,405.74,764.47,792.01
2/27/2016 9:00,688.19,529.06,1332.7,1491.83
2/27/2016 9:30,497.2,699.7,1688.7,1486.2
2/27/2016 10:00,371.97,921.38,1889.2,1339.79
2/27/2016 10:30,273.3,1068.2,2054.3,1259.4
2/27/2016 11:00,380.5,929.81,2182.9,1633.59
2/27/2016 11:30,245.41,1100.7,2215.8,1360.51
2/27/2016 12:00,206.26,1221.6,2167.5,1152.16
2/27/2016 12:30,318.29,1001.3,2127.3,1444.29
2/27/2016 13:00,92.49,1495.3,2170.2,767.39
2/27/2016 13:30,0,1719.5,1993.1,273.6
2/27/2016 14:00,0,1464.8,1878.3,413.5
2/27/2016 14:30,0,1172.1,1710.5,538.4
2/27/2016 15:00,0,1034.6,1327.2,292.6
2/27/2016 15:30,14.03,465.04,995.31,544.3
2/27/2016 16:00,0.19,247.86,876.82,629.15
2/27/2016 16:30,51.47,107.68,561.99,505.78
2/27/2016 17:00,303.71,0,141.12,444.83
2/27/2016 17:30,536.14,0,28.62,564.76
2/27/2016 18:00,259.57,0,0,259.57
2/27/2016 18:30,405.86,0,0,405.86
2/27/2016 19:00,612.6,0,0,612.6
2/27/2016 19:30,493.53,0,0,493.53
2/27/2016 20:00,570.67,0,0,570.67
2/27/2016 20:30,1363.3,0,0,1363.3
2/27/2016 21:00,562.53,0,0,562.53
2/27/2016 21:30,646.54,0,0,646.54
2/27/2016 22:00,629.98,0,0,629.98
2/27/2016 22:30,518.96,0,0,518.96
2/27/2016 23:00,595.94,0,0,595.94
2/27/2016 23:30,372.71,0,0,372.71
2/28/2016 0:00,398.5,0,0,398.5
2/28/2016 0:30,394.93,0,0,394.93
2/28/2016 1:00,305.39,0,0,305.39
2/28/2016 1:30,527.2,0,0,527.2
2/28/2016 2:00,622.08,0,0,622.08
2/28/2016 2:30,379.51,0,0,379.51
2/28/2016 3:00,166.79,0,0,166.79
2/28/2016 3:30,407.65,0,0,407.65
2/28/2016 4:00,197.42,0,0,197.42
2/28/2016 4:30,249.15,0,0,249.15
2/28/2016 5:00,300.51,0,0,300.51
2/28/2016 5:30,154.01,0,0,154.01
2/28/2016 6:00,97.75,0,0,97.75
2/28/2016 6:30,132.59,0,0,132.59
2/28/2016 7:00,175.32,0,13.99,189.31
2/28/2016 7:30,23.41,75.43,117.04,65.02
2/28/2016 8:00,0.7,102.2,197.23,95.73
2/28/2016 8:30,5.89,167.53,379.13,217.49
2/28/2016 9:00,0.2,686.43,818.45,132.22
2/28/2016 9:30,0,1421.9,1638.1,216.2
2/28/2016 10:00,32.99,1080.5,1565.5,517.99
2/28/2016 10:30,2.03,1117.2,1737.2,622.03
2/28/2016 11:00,26.31,908.32,1449.8,567.79
2/28/2016 11:30,7.51,1446.3,2082.7,643.91
2/28/2016 12:00,0.57,2092.8,2255.5,163.27
2/28/2016 12:30,0,2177,2371,194
2/28/2016 13:00,0.32,1950,2138.1,188.42
2/28/2016 13:30,0,1860.5,2095.6,235.1
2/28/2016 14:00,0,1761.9,1944.7,182.8
2/28/2016 14:30,0,1665.6,1798.4,132.8
2/28/2016 15:00,0,1283.4,1607.4,324
2/28/2016 15:30,0,1106.9,1239,132.1
2/28/2016 16:00,0,624.57,901.61,277.04
2/28/2016 16:30,9.73,263.24,599.01,345.5
2/28/2016 17:00,84.09,0.27,128.53,212.35
2/28/2016 17:30,418.76,0,19.1,437.86
2/28/2016 18:00,636.2,0,0,636.2
2/28/2016 18:30,878.87,0,0,878.87
2/28/2016 19:00,730.12,0,0,730.12
2/28/2016 19:30,696.77,0,0,696.77
2/28/2016 20:00,573.76,0,0,573.76
2/28/2016 20:30,794.69,0,0,794.69
2/28/2016 21:00,975.33,0,0,975.33
2/28/2016 21:30,608.45,0,0,608.45
2/28/2016 22:00,679.69,0,0,679.69
2/28/2016 22:30,444.48,0,0,444.48
2/28/2016 23:00,606.67,0,0,606.67
2/28/2016 23:30,536.84,0,0,536.84
2/29/2016 0:00,337.29,0,0,337.29
2/29/2016 0:30,436.37,0,0,436.37
2/29/2016 1:00,324.67,0,0,324.67
2/29/2016 1:30,278.69,0,0,278.69
2/29/2016 2:00,323.88,0,0,323.88
2/29/2016 2:30,401.66,0,0,401.66
2/29/2016 3:00,257.51,0,0,257.51
2/29/2016 3:30,215.82,0,0,215.82
2/29/2016 4:00,297.24,0,0,297.24
2/29/2016 4:30,233.69,0,0,233.69
2/29/2016 5:00,95.96,0,0,95.96
2/29/2016 5:30,199.67,0,0,199.67
2/29/2016 6:00,361.47,0,0,361.47
2/29/2016 6:30,203.93,0,0.64,204.57
2/29/2016 7:00,7.14,8.7,41.85,40.29
2/29/2016 7:30,88.82,9.09,93.38,173.11
2/29/2016 8:00,52.71,143.86,302.84,211.69
2/29/2016 8:30,0,751.6,808.97,57.37
2/29/2016 9:00,0,1298.5,1420.7,122.2
2/29/2016 9:30,0,1607.1,1777.7,170.6
2/29/2016 10:00,0,1828.6,1985.8,157.2
2/29/2016 10:30,0,2050.1,2146.1,96
2/29/2016 11:00,0,1780,2273.5,493.5
2/29/2016 11:30,0,1883.9,2357.3,473.4
2/29/2016 12:00,0,2071,2379.6,308.6
2/29/2016 12:30,362.42,1104.6,2393.1,1650.92
2/29/2016 13:00,577.5,158.94,2349.6,2768.16
2/29/2016 13:30,105.07,1629.2,2127.9,603.77
2/29/2016 14:00,0.01,1591,1984.8,393.81
2/29/2016 14:30,0,1528.9,1818.1,289.2
2/29/2016 15:00,724.04,203.96,1611.2,2131.28
2/29/2016 15:30,0.29,772.05,1268.3,496.54
2/29/2016 16:00,0.16,399.72,938.13,538.57
2/29/2016 16:30,30.66,153.17,648.52,526.01
2/29/2016 17:00,276.6,0.05,136.71,413.26
2/29/2016 17:30,515.4,0,7.46,522.86
2/29/2016 18:00,420.83,0,0,420.83
2/29/2016 18:30,618.56,0,0,618.56
2/29/2016 19:00,2101.7,0,0,2101.7
2/29/2016 19:30,553.67,0,0,553.67
2/29/2016 20:00,2500.2,0,0,2500.2
2/29/2016 20:30,1746.2,0,0,1746.2
2/29/2016 21:00,668.13,0,0,668.13
2/29/2016 21:30,578.46,0,0,578.46
2/29/2016 22:00,734.35,0,0,734.35
2/29/2016 22:30,423.37,0,0,423.37
2/29/2016 23:00,533.84,0,0,533.84
2/29/2016 23:30,654.5,0,0,654.5
3/1/2016 0:00,545.19,0,0,545.19
3/1/2016 0:30,318.4,0,0,318.4
3/1/2016 1:00,315.23,0,0,315.23
3/1/2016 1:30,507.48,0,0,507.48
3/1/2016 2:00,327.69,0,0,327.69
3/1/2016 2:30,534.05,0,0,534.05
3/1/2016 3:00,404.67,0,0,404.67
3/1/2016 3:30,390.66,0,0,390.66
3/1/2016 4:00,163.58,0,0,163.58
3/1/2016 4:30,184.18,0,0,184.18
3/1/2016 5:00,233.56,0,0,233.56
3/1/2016 5:30,194.54,0,0,194.54
3/1/2016 6:00,60.44,0,0,60.44
3/1/2016 6:30,223.32,0,0.01,223.33
3/1/2016 7:00,190.16,0,26.9,217.06
3/1/2016 7:30,96.91,0.83,83.93,180.01
3/1/2016 8:00,6.55,149.8,324.35,181.1
3/1/2016 8:30,69.56,377.74,781.35,473.17
3/1/2016 9:00,0,1249.7,1386.7,137
3/1/2016 9:30,0,1588.1,1726,137.9
3/1/2016 10:00,0,1726.6,1920.2,193.6
3/1/2016 10:30,0,1838.8,2074.5,235.7
3/1/2016 11:00,0,2095.6,2202.7,107.1
3/1/2016 11:30,0,2171.8,2302,130.2
3/1/2016 12:00,0,2121.3,2340.2,218.9
3/1/2016 12:30,27.78,2068,2333.9,293.68
3/1/2016 13:00,92.5,1731.8,2272.2,632.9
3/1/2016 13:30,0,1865.4,2085.4,220
3/1/2016 14:00,0,1655.9,1944.6,288.7
3/1/2016 14:30,0,1471.4,1791.3,319.9
3/1/2016 15:00,0,1163.1,1611,447.9
3/1/2016 15:30,0,838.82,1300.6,461.78
3/1/2016 16:00,0,605.69,962.22,356.53
3/1/2016 16:30,21.62,374.1,661.65,309.17
3/1/2016 17:00,409.62,0.01,143.51,553.12
3/1/2016 17:30,281.67,0,0.4,282.07
3/1/2016 18:00,384.78,0,0,384.78
3/1/2016 18:30,534.98,0,0,534.98
3/1/2016 19:00,638.18,0,0,638.18
3/1/2016 19:30,611.39,0,0,611.39
3/1/2016 20:00,760.63,0,0,760.63
3/1/2016 20:30,811,0,0,811
3/1/2016 21:00,876.5,0,0,876.5
3/1/2016 21:30,997.66,0,0,997.66
3/1/2016 22:00,652.33,0,0,652.33
3/1/2016 22:30,637.12,0,0,637.12
3/1/2016 23:00,625.66,0,0,625.66
3/1/2016 23:30,490.37,0,0,490.37
3/2/2016 0:00,504.58,0,0,504.58
3/2/2016 0:30,390.58,0,0,390.58
3/2/2016 1:00,269.61,0,0,269.61
3/2/2016 1:30,84.47,0,0,84.47
3/2/2016 2:00,87.26,0,0,87.26
3/2/2016 2:30,264.21,0,0,264.21
3/2/2016 3:00,80.74,0,0,80.74
3/2/2016 3:30,123.75,0,0,123.75
3/2/2016 4:00,139.1,0,0,139.1
3/2/2016 4:30,179.68,0,0,179.68
3/2/2016 5:00,40.47,0,0,40.47
3/2/2016 5:30,173.02,0,0,173.02
3/2/2016 6:00,165.7,0,0,165.7
3/2/2016 6:30,141.49,0,0.01,141.5
3/2/2016 7:00,64.43,0,29.45,93.88
3/2/2016 7:30,337.41,0,84.26,421.67
3/2/2016 8:00,84.81,160.36,333.9,258.35
3/2/2016 8:30,33.45,604.85,816.12,244.72
3/2/2016 9:00,0.03,1187.5,1437.1,249.63
3/2/2016 9:30,0,1556.7,1764.1,207.4
3/2/2016 10:00,0,1652.5,1748.8,96.3
3/2/2016 10:30,76.5,876.05,1367.6,568.05
3/2/2016 11:00,506.14,536.06,1562.6,1532.68
3/2/2016 11:30,159.12,963.22,1626.9,822.8
3/2/2016 12:00,209.26,816.19,1403,796.07
3/2/2016 12:30,706.65,365.88,1208.3,1549.07
3/2/2016 13:00,1158.5,212.87,1149.9,2095.53
3/2/2016 13:30,1116,226.82,948.43,1837.61
3/2/2016 14:00,895.29,334,1074.7,1635.99
3/2/2016 14:30,2650.8,13.41,851.24,3488.63
3/2/2016 15:00,989.11,1.64,459.69,1447.16
3/2/2016 15:30,114.74,33.96,449.5,530.28
3/2/2016 16:00,40.4,43.42,213.35,210.33
3/2/2016 16:30,403.57,0,154.8,558.37
3/2/2016 17:00,534.93,0,87.1,622.03
3/2/2016 17:30,245.59,0,10.13,255.72
3/2/2016 18:00,398.51,0,0,398.51
3/2/2016 18:30,797.16,0,0,797.16
3/2/2016 19:00,682.35,0,0,682.35
3/2/2016 19:30,536.76,0,0,536.76
3/2/2016 20:00,803.15,0,0,803.15
3/2/2016 20:30,657.89,0,0,657.89
3/2/2016 21:00,557.32,0,0,557.32
3/2/2016 21:30,564.97,0,0,564.97
3/2/2016 22:00,617.32,0,0,617.32
3/2/2016 22:30,570.89,0,0,570.89
3/2/2016 23:00,2765.2,0,0,2765.2
3/2/2016 23:30,3656.1,0,0,3656.1
3/3/2016 0:00,2203.5,0,0,2203.5
3/3/2016 0:30,450.18,0,0,450.18
3/3/2016 1:00,455.41,0,0,455.41
3/3/2016 1:30,574.09,0,0,574.09
3/3/2016 2:00,508.76,0,0,508.76
3/3/2016 2:30,466.06,0,0,466.06
3/3/2016 3:00,562.71,0,0,562.71
3/3/2016 3:30,212.23,0,0,212.23
3/3/2016 4:00,277.39,0,0,277.39
3/3/2016 4:30,130.46,0,0,130.46
3/3/2016 5:00,208.8,0,0,208.8
3/3/2016 5:30,34.67,0,0,34.67
3/3/2016 6:00,303.65,0,0,303.65
3/3/2016 6:30,310.49,0,0,310.49
3/3/2016 7:00,124.64,17.66,79.37,186.35
3/3/2016 7:30,1.53,44.44,175.67,132.76
3/3/2016 8:00,127.56,42.22,364.25,449.59
3/3/2016 8:30,146.92,429.57,763.11,480.46
3/3/2016 9:00,90.1,405.47,675.88,360.51
3/3/2016 9:30,28.75,1099.8,1235.8,164.75
3/3/2016 10:00,0,1170.1,1505,334.9
3/3/2016 10:30,610.22,645.16,1801.3,1766.36
3/3/2016 11:00,2.24,988.94,2258.8,1272.1
3/3/2016 11:30,169.14,618.37,1968,1518.77
3/3/2016 12:00,26.34,1088.9,2327.2,1264.64
3/3/2016 12:30,0,1984.3,2370,385.7
3/3/2016 13:00,0,2060.4,2323.6,263.2
3/3/2016 13:30,0,1918.9,2156.6,237.7
3/3/2016 14:00,0,1839.7,2024.9,185.2
3/3/2016 14:30,0,1573.6,1868.9,295.3
3/3/2016 15:00,0,1344.7,1666.8,322.1
